timestamp,messageType,latency,statusCode,roomId
1773008457511,LEAVE,26,success,18
1773008457489,JOIN,48,success,13
1773008457498,LEAVE,39,success,5
1773008457500,TEXT,37,success,19
1773008457511,LEAVE,26,success,11
1773008457511,TEXT,29,success,15
1773008457513,TEXT,30,success,20
1773008457522,TEXT,21,success,16
1773008457515,TEXT,28,success,1
1773008457522,LEAVE,23,success,16
1773008457522,TEXT,23,success,11
1773008457523,TEXT,22,success,2
1773008457523,TEXT,22,success,1
1773008457523,TEXT,22,broadcast,17
1773008457522,TEXT,23,success,2
1773008457523,TEXT,22,success,14
1773008457523,TEXT,22,success,18
1773008457523,TEXT,22,success,11
1773008457524,TEXT,24,success,11
1773008457524,TEXT,24,broadcast,17
1773008457524,TEXT,24,broadcast,14
1773008457513,TEXT,35,success,6
1773008457523,TEXT,26,success,19
1773008457537,TEXT,19,success,18
1773008457513,TEXT,49,success,3
1773008457537,TEXT,28,success,11
1773008457518,TEXT,47,success,13
1773008457537,TEXT,32,success,5
1773008457548,TEXT,25,success,11
1773008457548,TEXT,25,success,17
1773008457543,TEXT,30,success,16
1773008457543,TEXT,30,success,1
1773008457548,TEXT,25,success,14
1773008457545,TEXT,29,success,16
1773008457545,TEXT,29,success,11
1773008457545,TEXT,29,success,2
1773008457545,TEXT,29,success,17
1773008457545,TEXT,29,success,11
1773008457545,TEXT,29,success,1
1773008457545,TEXT,29,success,2
1773008457545,TEXT,29,success,18
1773008457545,TEXT,29,success,14
1773008457574,TEXT,1,broadcast,14
1773008457556,TEXT,23,success,18
1773008457537,TEXT,42,success,19
1773008457537,TEXT,45,success,13
1773008457543,TEXT,43,success,20
1773008457548,LEAVE,38,success,6
1773008457549,TEXT,41,success,19
1773008457540,TEXT,50,success,15
1773008457565,TEXT,25,success,11
1773008457562,TEXT,38,success,3
1773008457573,LEAVE,28,success,11
1773008457573,TEXT,28,success,17
1773008457573,LEAVE,28,success,14
1773008457565,TEXT,36,success,13
1773008457573,LEAVE,28,success,1
1773008457573,TEXT,28,success,16
1773008457574,JOIN,29,success,16
1773008457574,TEXT,29,success,2
1773008457574,TEXT,29,success,11
1773008457574,TEXT,29,broadcast,17
1773008457574,TEXT,29,success,11
1773008457574,TEXT,29,success,18
1773008457574,TEXT,29,success,1
