timestamp,messageType,latency,statusCode,roomId
1771019906929,TEXT,30,success,2
1771019906926,TEXT,33,success,10
1771019906922,TEXT,37,success,9
1771019906929,TEXT,30,success,2
1771019906929,TEXT,30,success,4
1771019906926,TEXT,33,success,5
1771019906943,TEXT,22,success,16
1771019906949,LEAVE,24,success,20
1771019906943,LEAVE,30,success,18
1771019906949,TEXT,24,success,3
1771019906949,TEXT,24,success,12
1771019906949,TEXT,24,success,1
1771019906949,TEXT,24,success,4
1771019906949,TEXT,24,success,4
1771019906943,TEXT,30,success,7
1771019906943,LEAVE,30,success,2
1771019906943,TEXT,31,success,7
1771019906956,TEXT,36,success,10
1771019906956,TEXT,36,success,9
1771019906956,TEXT,36,success,7
1771019906956,TEXT,36,success,5
1771019906956,TEXT,36,success,16
1771019906959,LEAVE,35,success,9
1771019906956,TEXT,38,success,15
1771019906959,TEXT,35,success,10
1771019906956,TEXT,38,success,18
1771019906959,TEXT,35,success,2
1771019906956,TEXT,38,success,4
1771019906956,TEXT,38,success,8
1771019906959,TEXT,35,success,14
1771019906956,JOIN,38,success,18
1771019906959,TEXT,35,success,2
1771019906959,TEXT,35,success,10
1771019906959,TEXT,35,success,18
1771019906965,TEXT,29,success,16
1771019906959,TEXT,35,success,4
1771019906959,TEXT,37,success,4
1771019906959,TEXT,37,success,5
1771019906959,LEAVE,37,success,16
1771019906973,TEXT,35,success,12
1771019906973,JOIN,35,success,18
1771019906974,TEXT,34,success,7
1771019906973,TEXT,35,success,2
1771019906973,TEXT,35,success,4
1771019906973,TEXT,35,success,20
1771019906973,TEXT,35,success,1
1771019906973,TEXT,35,success,4
1771019906973,TEXT,35,success,7
1771019906973,TEXT,35,success,3
1771019906992,TEXT,23,success,7
1771019906992,TEXT,34,success,9
1771019906992,TEXT,34,success,16
1771019906992,TEXT,34,success,10
1771019906992,TEXT,34,success,5
1771019906994,TEXT,33,success,15
1771019906994,TEXT,33,success,10
1771019906994,TEXT,33,success,9
1771019906994,TEXT,33,success,18
1771019906994,TEXT,33,success,18
1771019906994,TEXT,36,success,2
1771019906994,TEXT,36,success,4
1771019906994,TEXT,36,success,8
1771019906994,TEXT,36,success,2
1771019907008,TEXT,24,success,3
1771019906994,TEXT,38,success,16
1771019907008,TEXT,24,success,20
1771019907008,TEXT,24,success,4
1771019906996,TEXT,36,success,4
1771019907008,TEXT,24,success,12
1771019907008,TEXT,24,success,2
1771019907008,TEXT,24,success,7
1771019907008,TEXT,24,success,4
1771019907008,TEXT,24,success,1
1771019906994,TEXT,38,success,4
1771019907008,TEXT,24,success,18
1771019907008,TEXT,24,success,7
1771019906996,TEXT,39,success,16
1771019906996,TEXT,39,success,5
1771019906994,TEXT,41,success,18
1771019906994,TEXT,41,success,14
1771019906994,TEXT,41,success,10
1771019907015,TEXT,27,success,7
1771019907026,TEXT,23,success,9
1771019907026,TEXT,29,success,10
1771019907026,TEXT,29,success,16
1771019907026,TEXT,29,success,5
1771019907027,TEXT,33,success,15
1771019907027,TEXT,33,success,10
1771019907027,TEXT,33,success,18
1771019907027,TEXT,33,success,9
1771019907027,TEXT,33,success,18
1771019907032,TEXT,36,success,3
1771019907032,TEXT,36,success,4
1771019907032,LEAVE,36,success,12
1771019907032,TEXT,36,success,1
1771019907032,JOIN,36,success,7
1771019907030,TEXT,38,success,2
1771019907032,TEXT,36,success,2
1771019907032,TEXT,36,success,4
1771019907032,TEXT,36,success,16
1771019907032,TEXT,36,success,4
1771019907030,TEXT,38,success,4
1771019907030,TEXT,38,success,2
1771019907032,LEAVE,38,success,7
1771019907032,TEXT,38,success,20
1771019907032,TEXT,38,success,4
1771019907030,TEXT,40,success,8
1771019907035,LEAVE,41,success,10
1771019907035,TEXT,41,success,5
1771019907035,TEXT,41,success,14
1771019907032,TEXT,44,success,18
1771019907035,TEXT,41,success,18
1771019907035,TEXT,41,success,16
1771019907055,TEXT,24,success,10
1771019907042,TEXT,37,success,7
1771019907049,TEXT,30,success,9
1771019907060,TEXT,30,success,9
1771019907055,TEXT,35,success,16
1771019907055,TEXT,35,success,5
1771019907060,TEXT,30,success,18
1771019907068,TEXT,30,success,12
1771019907068,TEXT,30,success,3
1771019907068,TEXT,30,success,2
1771019907068,TEXT,30,success,1
1771019907068,TEXT,30,success,16
1771019907068,TEXT,30,success,4
1771019907068,TEXT,30,success,7
1771019907068,TEXT,30,success,4
1771019907060,TEXT,42,success,10
1771019907068,TEXT,34,success,2
1771019907068,TEXT,34,success,4
1771019907060,TEXT,42,success,15
1771019907068,TEXT,34,success,4
1771019907060,TEXT,42,success,18
1771019907068,TEXT,34,success,2
1771019907098,TEXT,83,success,7
1771019907098,TEXT,83,success,4
1771019907090,TEXT,91,success,16
1771019907098,TEXT,83,success,3
1771019907070,TEXT,111,success,20
1771019907080,TEXT,101,success,7
1771019907079,TEXT,102,success,10
1771019907080,TEXT,101,success,9
1771019907090,TEXT,91,success,5
1771019907098,TEXT,83,success,1
1771019907098,TEXT,83,success,12
1771019907098,TEXT,84,success,16
1771019907076,TEXT,106,success,18
1771019907070,TEXT,112,success,7
1771019907098,TEXT,84,success,2
1771019907098,TEXT,84,success,4
1771019907090,TEXT,92,success,18
1771019907070,TEXT,112,success,4
1771019907102,TEXT,80,success,10
1771019907102,TEXT,80,success,15
1771019907102,LEAVE,80,success,4
1771019907102,TEXT,80,success,4
1771019907102,TEXT,80,success,18
1771019907102,TEXT,80,success,2
1771019907070,TEXT,112,success,8
1771019907076,TEXT,106,success,14
1771019907076,TEXT,106,success,10
1771019907076,TEXT,107,success,18
1771019907076,TEXT,107,success,5
1771019907076,JOIN,107,success,16
1771019907102,TEXT,81,success,2
1771019907090,TEXT,93,success,9
1771019907182,LEAVE,30,success,12
1771019907182,TEXT,30,success,7
1771019907181,JOIN,31,success,16
1771019907182,TEXT,30,success,9
1771019907182,TEXT,30,success,18
1771019907182,TEXT,30,success,2
1771019907181,TEXT,31,success,7
1771019907181,TEXT,31,success,4
1771019907182,TEXT,30,success,10
1771019907182,TEXT,30,success,1
1771019907181,TEXT,31,success,3
1771019907182,TEXT,30,success,4
1771019907182,TEXT,30,success,16
1771019907181,TEXT,31,success,20
1771019907182,TEXT,30,success,5
1771019907182,TEXT,30,success,7
1771019907183,TEXT,31,success,9
1771019907183,TEXT,31,success,18
1771019907183,LEAVE,31,success,4
1771019907183,TEXT,31,success,8
1771019907183,LEAVE,31,success,15
1771019907183,TEXT,31,success,10
1771019907183,TEXT,31,success,18
1771019907183,TEXT,31,success,2
1771019907183,TEXT,31,success,16
1771019907183,TEXT,31,success,14
1771019907183,LEAVE,31,success,4
1771019907183,TEXT,31,success,5
1771019907183,TEXT,31,success,4
1771019907183,LEAVE,31,success,18
1771019907183,TEXT,31,success,10
1771019907183,JOIN,31,success,2
1771019907212,TEXT,19,success,12
1771019907212,TEXT,36,success,16
1771019907212,TEXT,36,success,2
1771019907212,TEXT,36,success,3
1771019907212,TEXT,36,success,4
1771019907212,LEAVE,36,success,10
1771019907212,TEXT,36,success,7
1771019907212,TEXT,36,success,9
1771019907212,TEXT,36,success,4
1771019907212,LEAVE,36,success,1
1771019907212,TEXT,36,success,7
1771019907212,TEXT,36,success,5
1771019907212,TEXT,36,success,20
1771019907212,TEXT,36,success,7
1771019907212,TEXT,36,success,16
1771019907212,TEXT,36,success,18
1771019907214,TEXT,34,success,18
1771019907214,TEXT,34,success,4
1771019907214,TEXT,34,success,10
1771019907214,TEXT,34,success,9
1771019907214,TEXT,34,success,16
1771019907214,TEXT,34,success,5
1771019907214,TEXT,34,success,14
1771019907214,TEXT,34,success,2
1771019907214,TEXT,34,success,10
1771019907214,TEXT,34,success,15
1771019907214,TEXT,34,success,18
1771019907214,TEXT,34,success,2
1771019907214,TEXT,34,success,4
1771019907214,TEXT,34,success,8
1771019907214,TEXT,34,success,4
1771019907214,JOIN,35,success,18
1771019907231,TEXT,24,success,12
1771019907248,TEXT,32,success,2
1771019907248,TEXT,32,success,18
1771019907248,TEXT,32,success,9
1771019907248,TEXT,32,success,10
1771019907248,TEXT,32,success,4
1771019907248,TEXT,32,success,7
1771019907248,TEXT,32,success,3
1771019907248,JOIN,32,success,16
1771019907248,LEAVE,32,success,1
1771019907248,TEXT,32,success,16
1771019907248,LEAVE,32,success,7
1771019907248,JOIN,32,success,4
1771019907248,TEXT,32,success,7
1771019907248,TEXT,32,success,5
1771019907248,TEXT,32,success,20
1771019907248,TEXT,33,success,9
1771019907248,TEXT,33,success,18
1771019907248,TEXT,33,success,4
1771019907248,LEAVE,33,success,5
1771019907248,TEXT,33,success,16
1771019907248,TEXT,33,success,10
1771019907255,TEXT,33,success,12
1771019907248,TEXT,40,success,2
1771019907248,TEXT,40,success,4
1771019907248,TEXT,40,success,14
1771019907248,LEAVE,40,success,8
1771019907248,TEXT,40,success,15
1771019907249,TEXT,39,success,4
1771019907248,TEXT,40,success,18
1771019907249,TEXT,39,success,18
1771019907248,TEXT,40,success,2
1771019907248,TEXT,40,success,10
1771019907280,TEXT,28,success,2
1771019907280,TEXT,59,success,18
1771019907280,TEXT,59,success,10
1771019907280,TEXT,59,success,16
1771019907280,TEXT,59,success,9
1771019907288,TEXT,51,success,12
1771019907280,TEXT,59,success,7
1771019907280,TEXT,59,success,7
1771019907280,TEXT,59,success,4
1771019907280,TEXT,59,success,1
1771019907280,TEXT,59,success,16
1771019907280,TEXT,59,success,4
1771019907288,TEXT,51,success,15
1771019907280,TEXT,59,success,20
1771019907280,TEXT,59,success,3
1771019907281,TEXT,58,success,18
1771019907281,TEXT,58,success,10
1771019907281,TEXT,58,success,9
1771019907288,TEXT,51,success,4
1771019907288,TEXT,51,success,2
1771019907281,TEXT,58,success,4
1771019907288,TEXT,51,success,18
1771019907280,JOIN,59,success,5
1771019907280,TEXT,59,success,7
1771019907281,LEAVE,58,success,16
1771019907288,TEXT,51,success,2
1771019907288,TEXT,51,success,18
1771019907288,TEXT,51,success,14
1771019907281,TEXT,58,success,5
1771019907288,TEXT,51,success,10
1771019907288,TEXT,51,success,8
1771019907288,TEXT,51,success,4
1771019907339,TEXT,30,success,12
1771019907339,TEXT,30,success,16
1771019907339,TEXT,30,success,4
1771019907339,TEXT,30,success,1
1771019907339,TEXT,30,success,16
1771019907340,TEXT,29,success,7
1771019907339,TEXT,30,success,7
1771019907339,TEXT,30,success,10
1771019907339,TEXT,30,success,7
1771019907339,TEXT,30,success,3
1771019907339,LEAVE,30,success,4
1771019907308,TEXT,61,success,2
1771019907339,TEXT,30,success,9
1771019907340,TEXT,29,success,5
1771019907339,JOIN,30,success,18
1771019907339,TEXT,31,success,15
1771019907339,JOIN,31,success,20
1771019907339,TEXT,31,success,9
1771019907339,TEXT,31,success,4
1771019907340,TEXT,30,success,8
1771019907339,TEXT,31,success,10
1771019907339,TEXT,31,success,18
1771019907339,TEXT,31,success,18
1771019907340,TEXT,31,success,14
1771019907339,TEXT,32,success,4
1771019907339,TEXT,32,success,2
1771019907340,TEXT,31,success,5
1771019907340,TEXT,31,success,16
1771019907340,TEXT,31,success,10
1771019907340,LEAVE,31,success,4
1771019907340,TEXT,31,success,18
1771019907340,TEXT,31,success,2
1771019907369,TEXT,48,success,18
1771019907369,TEXT,48,success,10
1771019907369,TEXT,48,success,7
1771019907369,TEXT,48,success,9
1771019907369,TEXT,48,success,7
1771019907369,TEXT,48,success,16
1771019907369,TEXT,48,success,3
1771019907369,TEXT,48,success,2
1771019907369,TEXT,48,success,4
1771019907369,TEXT,48,success,4
1771019907369,LEAVE,48,success,7
1771019907369,TEXT,48,success,16
1771019907370,TEXT,47,success,20
1771019907369,TEXT,48,success,12
1771019907369,LEAVE,48,success,1
1771019907370,TEXT,47,success,15
1771019907369,TEXT,48,success,5
1771019907370,TEXT,47,success,9
1771019907371,TEXT,46,success,18
1771019907371,TEXT,61,success,10
1771019907370,TEXT,62,success,4
1771019907371,TEXT,61,success,8
1771019907371,TEXT,61,success,4
1771019907371,TEXT,61,success,18
1771019907371,TEXT,61,success,4
1771019907371,TEXT,61,success,2
1771019907371,TEXT,61,success,16
1771019907371,LEAVE,61,success,5
1771019907371,TEXT,61,success,10
1771019907371,TEXT,61,success,14
1771019907371,TEXT,61,success,18
1771019907371,TEXT,61,success,2
1771019907417,JOIN,35,success,10
1771019907417,TEXT,44,success,2
1771019907417,TEXT,44,success,12
1771019907417,TEXT,44,success,9
1771019907417,TEXT,44,success,18
1771019907417,TEXT,44,success,4
1771019907417,TEXT,44,success,3
1771019907417,TEXT,44,success,7
1771019907417,TEXT,44,success,7
1771019907417,TEXT,44,success,16
1771019907417,TEXT,44,success,1
1771019907417,TEXT,44,success,4
1771019907417,TEXT,44,success,20
1771019907417,TEXT,44,success,16
1771019907417,TEXT,44,success,7
1771019907417,TEXT,44,success,18
1771019907417,TEXT,44,success,5
1771019907417,TEXT,44,success,9
1771019907417,TEXT,44,success,15
1771019907432,TEXT,42,success,4
1771019907432,TEXT,42,success,10
1771019907432,TEXT,42,success,14
1771019907432,TEXT,42,success,2
1771019907432,TEXT,42,success,4
1771019907432,LEAVE,42,success,4
1771019907432,TEXT,42,success,8
1771019907432,LEAVE,42,success,18
1771019907432,TEXT,42,success,5
1771019907432,TEXT,42,success,16
1771019907432,TEXT,42,success,2
1771019907432,TEXT,42,success,10
1771019907432,TEXT,45,success,18
1771019907452,TEXT,25,success,10
1771019907461,TEXT,26,success,7
1771019907461,TEXT,26,success,9
1771019907461,TEXT,26,success,2
1771019907461,TEXT,26,success,18
1771019907461,TEXT,26,success,7
1771019907461,TEXT,26,success,12
1771019907461,TEXT,26,success,3
1771019907461,TEXT,26,success,4
1771019907461,TEXT,26,success,4
1771019907462,TEXT,28,success,20
1771019907461,JOIN,29,success,16
1771019907462,TEXT,28,success,15
1771019907461,TEXT,29,success,1
1771019907462,TEXT,28,success,5
1771019907462,LEAVE,28,success,16
1771019907462,TEXT,28,success,7
1771019907462,TEXT,28,success,9
1771019907462,TEXT,28,success,18
1771019907474,TEXT,24,success,14
1771019907474,TEXT,33,success,10
1771019907474,TEXT,33,success,4
1771019907474,TEXT,33,success,5
1771019907474,TEXT,33,success,16
1771019907474,TEXT,33,success,4
1771019907474,TEXT,33,success,2
1771019907474,TEXT,33,success,2
1771019907474,TEXT,33,success,18
1771019907474,TEXT,33,success,8
1771019907474,TEXT,33,success,4
1771019907477,TEXT,44,success,10
1771019907487,TEXT,34,success,2
1771019907487,TEXT,34,success,7
1771019907487,TEXT,34,success,9
1771019907487,TEXT,34,success,7
1771019907487,TEXT,34,success,3
1771019907474,TEXT,47,success,10
1771019907487,TEXT,34,success,4
1771019907487,TEXT,34,success,18
1771019907477,TEXT,44,success,18
1771019907490,TEXT,33,success,1
1771019907487,TEXT,36,success,12
1771019907487,TEXT,36,success,4
1771019907490,TEXT,33,success,16
1771019907490,TEXT,34,success,20
1771019907490,TEXT,34,success,16
1771019907490,TEXT,34,success,15
1771019907490,TEXT,34,success,18
1771019907490,TEXT,42,success,7
1771019907490,TEXT,42,success,5
1771019907490,TEXT,46,success,9
1771019907507,TEXT,29,success,10
1771019907507,JOIN,29,success,4
1771019907507,TEXT,29,success,18
1771019907507,TEXT,29,success,4
1771019907507,TEXT,29,success,5
1771019907507,TEXT,29,success,8
1771019907507,TEXT,29,success,2
1771019907498,TEXT,38,success,14
1771019907507,TEXT,29,success,16
1771019907507,TEXT,29,success,2
1771019907507,TEXT,29,success,4
1771019907521,TEXT,18,success,10
1771019907521,TEXT,34,success,4
1771019907521,TEXT,34,success,2
1771019907524,TEXT,31,success,12
1771019907521,TEXT,34,success,18
1771019907521,TEXT,34,success,9
1771019907521,TEXT,34,success,3
1771019907524,TEXT,31,success,4
1771019907521,TEXT,34,success,7
1771019907524,TEXT,32,success,1
1771019907524,TEXT,32,success,20
1771019907524,TEXT,32,success,16
1771019907521,TEXT,35,success,7
1771019907524,TEXT,32,success,16
1771019907521,TEXT,35,success,18
1771019907524,TEXT,32,success,18
1771019907521,LEAVE,35,success,10
1771019907524,JOIN,32,success,15
1771019907532,TEXT,31,success,7
1771019907532,TEXT,31,success,5
1771019907536,TEXT,27,success,4
1771019907536,TEXT,27,success,9
1771019907536,TEXT,27,success,10
1771019907536,TEXT,27,success,4
1771019907536,TEXT,27,success,18
1771019907536,TEXT,27,success,2
1771019907536,TEXT,27,success,4
1771019907536,TEXT,27,success,5
1771019907536,TEXT,27,success,14
1771019907536,TEXT,27,success,2
1771019907536,TEXT,27,success,16
1771019907536,TEXT,27,success,8
1771019907539,TEXT,27,success,10
1771019907556,TEXT,23,success,4
1771019907555,TEXT,25,success,9
1771019907555,TEXT,29,success,2
1771019907556,TEXT,28,success,7
1771019907556,TEXT,28,success,3
1771019907555,TEXT,29,success,12
1771019907555,TEXT,29,success,18
1771019907556,TEXT,28,success,16
1771019907556,TEXT,28,success,16
1771019907556,TEXT,28,success,7
1771019907555,TEXT,29,success,4
1771019907556,TEXT,28,success,20
1771019907556,TEXT,35,success,1
1771019907563,JOIN,28,success,7
1771019907563,TEXT,28,success,5
1771019907566,TEXT,25,success,10
1771019907556,TEXT,36,success,15
1771019907556,TEXT,37,success,18
1771019907563,TEXT,30,success,9
1771019907563,TEXT,30,success,2
1771019907563,TEXT,30,success,4
1771019907563,TEXT,30,success,8
1771019907563,TEXT,30,success,5
1771019907563,LEAVE,30,success,18
1771019907563,TEXT,30,success,16
1771019907563,TEXT,30,success,4
1771019907563,TEXT,30,success,10
1771019907563,TEXT,30,success,14
1771019907563,TEXT,30,success,4
1771019907563,TEXT,30,success,2
1771019907556,TEXT,37,success,18
1771019907556,LEAVE,37,success,10
1771019907579,TEXT,20,success,4
1771019907584,TEXT,24,success,18
1771019907584,TEXT,24,success,12
1771019907584,TEXT,24,success,3
1771019907584,TEXT,24,success,2
1771019907584,TEXT,24,success,7
1771019907584,TEXT,24,success,16
1771019907584,TEXT,24,success,7
1771019907580,TEXT,28,success,9
1771019907591,TEXT,30,success,10
1771019907584,JOIN,37,success,16
1771019907584,TEXT,37,success,4
1771019907591,TEXT,30,success,7
1771019907591,TEXT,30,success,1
1771019907591,TEXT,30,success,5
1771019907584,TEXT,37,success,20
1771019907593,TEXT,28,success,10
1771019907592,TEXT,29,success,15
1771019907593,LEAVE,28,success,18
1771019907593,TEXT,28,success,9
1771019907593,TEXT,28,success,2
1771019907593,TEXT,28,success,4
1771019907593,TEXT,28,success,4
1771019907593,TEXT,28,success,18
1771019907593,TEXT,28,success,16
1771019907593,TEXT,28,success,10
1771019907593,LEAVE,28,success,5
1771019907593,TEXT,28,success,8
1771019907599,TEXT,22,success,4
1771019907593,TEXT,28,success,14
1771019907593,TEXT,28,success,4
1771019907593,TEXT,29,success,18
1771019907593,TEXT,29,success,2
1771019907608,TEXT,20,success,18
1771019907608,TEXT,30,success,12
1771019907608,LEAVE,30,success,7
1771019907608,TEXT,30,success,3
